IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1274,2000,Alex Rodriguez,SEA,24,148,554,672,175,98,34,2,41,134,132,100,5,121,7,11,0,10,15,4,0.316,,,,,,,,,,,0.149,0.18,0.83,0.42,0.606,1.026,0.291,0.333,,,,,,,,,0.431,52.7,141,53.2,16.0,21.7,6.6,101.2,9.5,,5.1,158,5.26,-9.42,14.69,65.82,6.11,0.92,,0,5.48,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,1.3,,24 - 24,54.4,2.5,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,155,115,120,136,173,110,,,,,,,,,,,,,,,,,,0,,,,,,9.5
11,2000,Darin Erstad,ANA,26,157,676,747,240,170,39,6,25,121,100,64,9,82,1,4,2,8,28,8,0.355,,,,,,,,,,,0.086,0.11,0.78,0.409,0.541,0.951,0.186,0.375,,,,,,,,,0.408,43.6,142,40.1,29.0,24.2,-6.8,91.2,8.7,,6.0,140,3.19,-12.29,15.48,41.82,3.64,0.97,2.52,1,3.84,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,2.0,,26 - 26,42.2,2.7,,,,,,,,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,89,70,117,122,111,124,,,,,,,,,,,,,,,,,,0,,,,,,8.7
432,2000,Todd Helton,COL,26,160,580,697,216,113,59,2,42,138,147,103,22,61,4,10,0,12,5,3,0.372,,,,,,,,,,,0.14800000000000002,0.08800000000000001,1.69,0.463,0.698,1.162,0.326,0.357,,,,,,,,,0.476,82.4,174,58.4,18.0,22.5,-11.6,88.1,8.3,,3.6,162,8.87,-9.8,18.66,93.18,7.96,1.01,2.17,2,6.55,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,-0.3,,26 - 26,58.1,1.0,,,,,,,,0.29600000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,148,54,132,156,188,119,,,,,,,,,,,,,,,,,,0,,,,,,8.3
15,2000,Troy Glaus,ANA,23,159,563,678,160,75,37,1,47,120,102,112,6,163,2,1,0,14,14,11,0.284,,,,,,,,,,,0.165,0.24,0.69,0.404,0.604,1.008,0.32,0.319,,,,,,,,,0.424,49.0,138,45.9,17.0,21.9,2.0,87.1,8.2,,3.9,150,2.81,-12.37,15.18,27.66,2.48,1.02,,0,4.14,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,-2.2,,23 - 23,43.7,2.5,,,,,,,,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,173,154,116,136,190,105,,,,,,,,,,,,,,,,,,0,,,,,,8.2
818,2000,Jason Giambi,OAK,29,152,510,664,170,97,29,1,43,108,137,137,6,96,9,8,0,9,2,0,0.333,,,,,,,,,,,0.20600000000000002,0.145,1.43,0.476,0.647,1.123,0.314,0.335,,,,,,,,,0.471,75.5,163,74.7,-4.0,21.5,-11.7,83.3,7.7,,2.5,183,6.2,-8.71,14.9,91.61,8.38,0.93,2.99,4,6.81,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.7,0.5,,29 - 29,75.2,2.4,,,,,,,,0.41600000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,216,92,136,146,187,110,,,,,,,,,,,,,,,,,,0,,,,,,7.7
96,2000,Andruw Jones,ATL,23,161,656,729,199,121,36,6,36,122,104,59,0,100,9,5,0,12,21,6,0.303,,,,,,,,,,,0.081,0.13699999999999998,0.59,0.366,0.541,0.907,0.238,0.31,,,,,,,,,0.387,29.7,125,27.1,25.0,23.6,2.5,80.8,7.7,,6.2,127,3.76,-12.04,15.8,34.53,3.31,1.0,,0,4.05,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,1.5,,23 - 23,28.7,1.1,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,81,85,104,121,137,103,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1109,2000,Barry Bonds,SFG,35,143,480,607,147,66,28,4,49,129,106,117,22,77,3,7,0,6,11,3,0.306,,,,,,,,,,,0.193,0.127,1.52,0.44,0.688,1.127,0.381,0.271,,,,,,,,,0.456,61.0,141,61.4,5.0,19.6,-5.9,81.9,7.6,,5.5,174,6.11,-8.39,14.5,66.82,6.42,0.94,0.86,3,7.09,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,0.9,,35 - 35,62.3,0.9,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,193,78,125,154,220,90,,,,,,,,,,,,,,,,,,0,,,,,,7.6
190,2000,Nomar Garciaparra,BOS,26,140,529,599,197,122,51,3,21,104,96,61,20,50,2,7,0,8,5,2,0.372,,,,,,,,,,,0.102,0.083,1.22,0.434,0.599,1.033,0.227,0.378,,,,,,,,,0.432,47.5,126,44.2,9.0,19.4,6.0,80.9,7.6,,4.1,154,4.12,-9.28,13.4,53.55,5.05,1.05,1.93,3,4.25,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.2,,26 - 26,44.4,2.2,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,106,53,124,135,135,125,,,,,,,,,,,,,,,,,,0,,,,,,7.6
1297,2000,Carlos Delgado,TOR,28,162,569,711,196,97,57,1,41,115,137,123,18,104,15,4,0,12,0,1,0.344,,,,,,,,,,,0.17300000000000001,0.146,1.18,0.47,0.664,1.134,0.32,0.362,,,,,,,,,0.471,81.0,174,76.2,-9.0,23.0,-12.3,80.2,7.4,,1.8,179,6.53,-9.59,16.12,84.15,7.59,0.96,,0,6.44,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.3,-0.4,,28 - 28,75.9,2.6,,,,,,,,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,181,93,135,149,190,119,,,,,,,,,,,,,,,,,,0,,,,,,7.4
1119,2000,Jeff Kent,SFG,32,159,587,695,196,115,41,7,33,114,125,90,6,107,9,9,0,17,12,9,0.334,,,,,,,,,,,0.129,0.154,0.84,0.424,0.596,1.021,0.262,0.357,,,,,,,,,0.431,54.8,146,55.3,1.0,22.5,1.4,79.6,7.4,,4.9,159,4.75,-10.59,15.34,67.12,6.43,0.98,1.26,2,5.02,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-1.6,,32 - 32,53.7,1.0,,,,,,,,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,130,95,121,134,151,119,,,,,,,,,,,,,,,,,,0,,,,,,7.4
