IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1008696,1874,Cal McVey,BSN,24,70,343,344,123,93,21,6,3,91,71,1,,3,,,,,5,0,0.359,,,,,,,,,,,0.003,0.009000000000000001,0.33,0.36,0.481,0.842,0.122,0.356,,,,,,,,,0.378,28.7,90,27.1,3.0,13.8,-2.4,44.6,3.2,,7.1,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.2,,24 - 24,28.4,1.8,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,23,50,126,141,195,127,,,,,,,,,,,,,,,,,,0,,,,,,3.2
1014277,1874,George Wright,BSN,27,60,313,318,103,76,10,15,2,76,44,5,,6,,,,,2,0,0.329,,,,,,,,,,,0.016,0.019,0.83,0.34,0.476,0.816,0.147,0.331,,,,,,,,,0.363,22.4,79,20.9,2.0,12.7,3.7,41.7,3.0,,6.7,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.6,,27 - 27,21.5,1.7,,,,,,,,0.040999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,125,107,118,140,234,118,,,,,,,,,,,,,,,,,,0,,,,,,3.0
1000573,1874,Ross Barnes,BSN,24,51,259,267,88,72,12,4,0,72,41,8,,2,,,,,8,7,0.34,,,,,,,,,,,0.03,0.006999999999999999,4.0,0.36,0.417,0.777,0.077,0.342,,,,,,,,,0.357,17.4,65,16.1,9.0,10.7,0.9,35.5,2.8,,6.4,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,-2.6,,24 - 24,13.5,1.4,,,,,,,,0.037000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,238,43,125,122,123,122,,,,,,,,,,,,,,,,,,0,,,,,,2.8
1009839,1874,Jim O'Rourke,BSN,23,70,331,335,104,76,15,8,5,82,61,4,,5,,,,,11,1,0.314,,,,,,,,,,,0.012,0.015,0.8,0.322,0.453,0.776,0.139,0.308,,,,,,,,,0.345,18.4,79,16.8,1.0,13.4,0.0,34.8,2.5,,8.4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.8,,23 - 23,18.6,1.8,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,95,85,112,133,221,110,,,,,,,,,,,,,,,,,,0,,,,,,2.5
1010347,1874,Lip Pike,HAR,29,52,234,239,83,55,22,5,1,58,51,5,,0,,,,,3,1,0.355,,,,,,,,,,,0.021,0.0,5.0,0.368,0.504,0.872,0.15,0.352,,,,,,,,,0.391,22.6,66,19.6,2.0,9.6,0.1,32.6,2.4,,6.8,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.1,,29 - 29,19.7,1.3,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,167,0,128,148,238,125,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1012436,1874,Joe Start,NYM,31,63,306,310,96,78,13,3,2,67,45,4,,0,,,,,5,0,0.314,,,,,,,,,,,0.013000000000000001,0.0,4.0,0.323,0.395,0.718,0.082,0.309,,,,,,,,,0.327,12.1,68,12.4,5.0,12.4,-0.1,32.6,2.4,,6.4,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,1.2,,31 - 31,13.6,1.7,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,103,0,113,116,130,110,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1010100,1874,Dickey Pearce,BKA,38,56,255,261,75,74,1,0,0,48,25,6,,1,,,,,1,0,0.294,,,,,,,,,,,0.023,0.004,6.0,0.31,0.298,0.608,0.004,0.295,,,,,,,,,0.288,1.3,48,3.5,10.0,10.4,3.4,29.1,2.3,,3.7,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,0.4,,38 - 38,3.9,1.4,,,,,,,,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,183,22,108,88,6,105,,,,,,,,,,,,,,,,,,0,,,,,,2.3
1003705,1874,Dave Eggler,PWS,25,58,299,304,95,74,13,8,0,70,31,5,,1,,,,,5,6,0.318,,,,,,,,,,,0.016,0.003,5.0,0.329,0.415,0.744,0.097,0.319,,,,,,,,,0.337,14.6,69,12.4,6.0,12.2,-2.8,26.8,2.1,,6.6,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,-2.6,,25 - 25,9.8,1.6,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,131,19,115,122,154,113,,,,,,,,,,,,,,,,,,0,,,,,,2.1
1000272,1874,Cap Anson,PHN,22,55,259,263,87,76,8,3,0,51,37,4,,1,,,,,6,0,0.336,,,,,,,,,,,0.015,0.004,4.0,0.346,0.39,0.736,0.054,0.337,,,,,,,,,0.34,13.1,60,9.2,3.0,10.5,0.5,26.1,1.9,,7.0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.4,,22 - 22,10.6,1.4,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,121,22,121,115,86,120,,,,,,,,,,,,,,,,,,0,,,,,,1.9
1004103,1874,Wes Fisler,PHN,32,37,180,180,59,46,12,1,0,26,22,0,,1,,,,,2,0,0.328,,,,,,,,,,,0.0,0.006,0.0,0.328,0.406,0.733,0.078,0.33,,,,,,,,,0.334,8.1,40,5.4,9.0,7.2,0.1,23.2,1.9,,5.2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,0.5,,32 - 32,5.9,1.0,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,32,114,119,124,117,,,,,,,,,,,,,,,,,,0,,,,,,1.9
