IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1006030,1922,Rogers Hornsby,STL,26,154,623,704,250,148,46,14,42,141,152,65,,50.0,1,,15,,17,12.0,0.401,,,,,,,,,,,0.092,0.071,1.3,0.459,0.722,1.181,0.321,0.392,,,,,,,,,0.519,98.9,190,93.0,-13.0,22.7,4.8,111.2,10.5,,6.2,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,-1.2,,26 - 26,91.8,5.0,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,123,122.0,128,172,273,125.0,,,,,,,,,,,,,,,,,,0,,,,,,10.5
1012021,1922,George Sisler,SLB,29,142,586,654,246,178,42,18,8,134,105,49,,14.0,3,,16,,51,19.0,0.42,,,,,,,,,,,0.075,0.021,3.5,0.467,0.594,1.061,0.174,0.422,,,,,,,,,0.481,71.3,156,61.4,6.0,21.1,-6.1,86.6,8.2,,8.1,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,2.5,,29 - 29,63.9,1.7,,,,,,,,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,91,34.0,130,144,147,138.0,,,,,,,,,,,,,,,,,,0,,,,,,8.2
1014012,1922,Ken Williams,SLB,32,153,585,678,194,110,34,11,39,128,155,74,,31.0,7,,12,,37,20.0,0.332,,,,,,,,,,,0.109,0.046,2.39,0.413,0.627,1.04,0.296,0.301,,,,,,,,,0.461,62.8,151,52.6,8.0,21.9,-6.3,77.0,7.3,,7.2,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.9,,32 - 32,51.7,1.8,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,133,73.0,115,152,250,99.0,,,,,,,,,,,,,,,,,,0,,,,,,7.3
1014838,1922,Oscar Charleston,ABC,25,101,401,443,150,88,25,18,19,105,102,41,,,1,,11,,21,,0.374,,,,,,,,,,,0.09300000000000001,,,0.433,0.668,1.102,0.294,,,,,,,,,,0.486,50.2,108,50.2,9.0,14.3,-2.7,75.3,7.2,,7.8,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,4.7,,25 - 25,54.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,114,,125,168,256,,,,,,,,,,,,,,,,,,,0,,,,,,7.2
1000503,1922,Dave Bancroft,NYG,31,156,651,745,209,159,41,5,4,117,60,79,,27.0,3,,12,,16,11.0,0.321,,,,,,,,,,,0.106,0.036000000000000004,2.93,0.397,0.418,0.815,0.097,0.331,,,,,,,,,0.383,21.6,118,16.4,17.0,24.0,9.6,71.4,6.8,,5.1,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,-0.9,,31 - 31,15.5,5.2,,,,,,,,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,141,62.0,111,100,82,106.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1012309,1922,Tris Speaker,CLE,34,131,426,516,161,94,48,8,11,85,71,77,,11.0,1,,12,,8,3.0,0.378,,,,,,,,,,,0.149,0.021,7.0,0.474,0.606,1.08,0.228,0.371,,,,,,,,,0.486,58.5,125,53.9,0.0,16.6,-2.7,70.1,6.6,,5.7,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.9,,34 - 34,54.8,1.4,,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,182,34.0,132,147,192,122.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1011327,1922,Babe Ruth,NYY,27,110,406,495,128,61,24,8,35,94,99,84,,80.0,1,,4,,2,5.0,0.315,,,,,,,,,,,0.17,0.162,1.05,0.434,0.672,1.106,0.357,0.32,,,,,,,,,0.484,55.1,119,51.1,5.0,16.0,-4.8,67.3,6.4,,4.7,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-1.3,,27 - 27,49.8,1.3,,,,,,,,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,207,259.0,121,163,302,105.0,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1002378,1922,Ty Cobb,DET,35,137,526,612,211,149,42,16,4,99,99,55,,24.0,4,,27,,9,13.0,0.401,,,,,,,,,,,0.09,0.039,2.29,0.462,0.565,1.026,0.163,0.416,,,,,,,,,0.467,59.9,139,55.1,-4.0,19.7,-3.3,65.8,6.2,,5.4,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,-3.3,,35 - 35,51.8,1.6,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,110,63.0,129,137,138,136.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1015976,1922,Dobie Moore,KCM,26,77,329,345,127,93,24,3,7,69,63,16,,,0,,8,,16,,0.386,,,,,,,,,,,0.046,,,0.414,0.541,0.956,0.155,,,,,,,,,,0.434,24.6,69,24.6,20.0,11.1,4.8,63.9,6.2,,6.1,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,3.6,,26 - 26,28.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,57,,119,136,135,,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1005065,1922,Ray Grimes,CHC,28,138,509,596,180,109,45,12,14,99,99,75,,33.0,6,,6,,7,7.0,0.354,,,,,,,,,,,0.126,0.055,2.27,0.442,0.572,1.014,0.218,0.359,,,,,,,,,0.458,54.0,131,46.7,-1.0,19.2,-6.0,62.0,5.9,,5.4,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-1.1,,28 - 28,45.6,4.2,,,,,,,,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,168,95.0,123,136,185,115.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
