IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1011586,1977,Mike Schmidt,PHI,27,154,544,667,149,73,27,11,38,114,101,104,4,122,9,9,1,10,15,8,0.274,,,,,,,,,,,0.156,0.183,0.85,0.393,0.574,0.967,0.3,0.282,,,,,,,,,0.415,48.5,126,44.2,20.0,19.8,3.6,89.6,9.2,,6.3,155,3.44,-9.77,13.21,52.65,5.14,0.92,1.64,3,4.78,-1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,0.3,,27 - 27,44.5,1.6,,,,,,,,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,173,142,117,140,212,97,,,,,,,,,,,,,,,,,,0,,,,,,9.2
1004250,1977,George Foster,CIN,28,158,615,689,197,112,31,2,52,124,149,61,10,107,5,8,0,17,6,4,0.32,,,,,,,,,,,0.08900000000000001,0.155,0.57,0.382,0.631,1.013,0.311,0.313,,,,,,,,,0.43,58.4,139,54.3,17.0,20.5,-6.6,86.9,8.9,,3.8,165,5.5,-11.53,17.03,51.3,5.26,0.99,,0,5.53,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,0.1,,28 - 28,54.4,1.7,,,,,,,,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,98,120,113,154,220,107,,,,,,,,,,,,,,,,,,0,,,,,,8.9
1001942,1977,Rod Carew,MIN,31,155,616,694,239,171,38,16,14,128,100,69,15,55,3,5,1,6,23,13,0.388,,,,,,,,,,,0.099,0.079,1.25,0.449,0.57,1.019,0.182,0.408,,,,,,,,,0.44,64.4,145,61.5,8.0,20.6,-9.1,83.7,8.6,,6.7,175,5.81,-10.69,16.5,73.68,6.99,1.05,0.73,6,6.21,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.0,,31 - 31,61.5,2.6,,,,,,,,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,118,61,136,141,131,142,,,,,,,,,,,,,,,,,,0,,,,,,8.6
1010000,1977,Dave Parker,PIT,26,159,637,706,215,142,44,8,21,107,88,58,13,107,7,4,0,7,17,19,0.338,,,,,,,,,,,0.08199999999999999,0.152,0.54,0.397,0.531,0.927,0.193,0.378,,,,,,,,,0.401,43.7,126,39.2,25.0,21.0,-7.8,75.3,7.7,,5.1,146,3.17,-11.68,14.85,37.51,3.88,0.98,3.37,1,3.45,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,-3.7,,26 - 26,35.4,1.7,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,91,117,118,129,137,130,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1004101,1977,Carlton Fisk,BOS,29,152,536,632,169,114,26,3,26,106,102,75,3,85,9,10,2,9,7,6,0.315,,,,,,,,,,,0.11900000000000001,0.134,0.88,0.402,0.521,0.922,0.205,0.329,,,,,,,,,0.403,40.0,114,32.4,12.0,18.8,9.0,74.1,7.6,,4.1,143,3.58,-9.75,13.33,36.96,3.48,0.98,1.96,2,3.31,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,-0.5,,29 - 29,31.9,2.4,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,141,104,122,128,148,115,,,,,,,,,,,,,,,,,,0,,,,,,7.6
1001400,1977,George Brett,KCR,24,139,564,627,176,109,32,13,22,105,88,55,8,24,2,3,3,12,14,12,0.312,,,,,,,,,,,0.08800000000000001,0.038,2.29,0.373,0.532,0.905,0.22,0.296,,,,,,,,,0.391,33.6,107,31.6,16.0,18.6,2.9,69.9,7.1,,6.4,143,3.65,-11.1,14.75,32.6,3.43,1.04,6.67,2,3.3,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,-1.6,,24 - 24,30.0,2.4,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,105,30,113,131,158,103,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1012201,1977,Reggie Smith,LAD,32,148,488,603,150,87,27,4,32,104,87,104,11,76,3,7,1,5,7,5,0.307,,,,,,,,,,,0.172,0.126,1.37,0.427,0.576,1.003,0.268,0.305,,,,,,,,,0.43,51.1,121,49.8,0.0,17.9,-6.1,63.0,6.5,,4.4,168,4.54,-9.08,13.62,45.11,4.96,1.0,1.87,8,6.1,-1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,-0.1,,32 - 32,49.7,1.5,,,,,,,,0.35200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,191,98,127,140,190,105,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1009954,1977,Mitchell Page,OAK,25,145,501,592,154,97,28,8,21,85,75,78,6,95,6,3,4,7,42,5,0.307,,,,,,,,,,,0.132,0.16,0.82,0.405,0.521,0.926,0.214,0.343,,,,,,,,,0.404,38.1,107,40.0,1.0,17.6,-7.0,60.7,6.2,,7.5,157,3.65,-9.63,13.28,38.89,4.24,1.02,2.02,5,4.03,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,6.9,,25 - 25,46.9,2.2,,,,,,,,0.32799999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,157,124,123,129,154,120,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1009179,1977,Joe Morgan,CIN,33,153,521,645,150,101,21,6,22,113,78,117,2,58,2,5,0,5,49,10,0.288,,,,,,,,,,,0.18100000000000002,0.09,2.02,0.417,0.478,0.895,0.19,0.287,,,,,,,,,0.399,38.6,114,34.7,-9.0,19.2,3.4,56.3,5.8,,7.2,144,4.42,-9.46,13.89,47.17,4.83,0.95,1.28,6,4.39,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,6.4,,33 - 33,41.1,1.6,,,,,,,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,201,70,124,116,135,99,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1011986,1977,Ted Simmons,STL,27,150,516,601,164,115,25,3,21,82,95,79,25,37,2,4,0,20,2,6,0.318,,,,,,,,,,,0.131,0.062,2.14,0.408,0.5,0.908,0.182,0.31,,,,,,,,,0.389,31.2,101,27.9,1.0,17.9,8.4,55.1,5.7,,2.8,138,4.12,-9.75,13.87,40.64,4.19,1.02,1.55,9,3.43,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,-1.5,,27 - 27,26.3,1.5,,,,,,,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,146,48,121,122,129,106,,,,,,,,,,,,,,,,,,0,,,,,,5.7
